run_id,status,high_pain_oversample_factor,high_pain_loss_weight,elapsed_sec,output_dir,log_file,n_targets,mean_auc,mean_accuracy,mean_precision,mean_recall,mean_specificity,mean_fpr,mean_f1,mean_log_loss,mean_brier,n_pain_targets,pain_mean_auc,pain_mean_accuracy,pain_mean_precision,pain_mean_recall,pain_mean_specificity,pain_mean_fpr,pain_mean_f1,pain_mean_log_loss,pain_mean_brier
38,ok,3.5,3.5,12.800220727920532,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_3.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_3.5/train.log,5,0.7583901751123074,0.8597014925373134,0.26466199382978994,0.41232492997198883,0.8080221629374472,0.19197783706255264,0.27819052165722613,0.6133840734517384,0.21068674895981115,2,0.7007001639380719,0.7630597014925373,0.12981859410430835,0.45518207282913165,0.796958565390844,0.20304143460915586,0.1515463917525773,1.086089288378841,0.3914246819353596
39,ok,3.5,4.0,12.568078756332397,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_4.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_4.0/train.log,5,0.7547378911154049,0.8511194029850746,0.26176413584556524,0.4226890756302521,0.7992391317726172,0.20076086822738262,0.2743979830346595,0.6160642980482849,0.2154459636491725,2,0.6915694539458157,0.7416044776119404,0.1225739491437467,0.48109243697478987,0.7750009874787691,0.22499901252123078,0.14206504519616064,1.092789849870207,0.403322718658763
40,ok,3.5,4.5,12.903791427612305,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_4.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_4.5/train.log,5,0.7545102465559814,0.8488805970149252,0.25957551479373103,0.41232492997198883,0.7967649049684937,0.20323509503150633,0.2740158269046443,0.63531293956631,0.22125193933200013,2,0.6910003425472571,0.7360074626865671,0.11710239651416114,0.45518207282913165,0.76881542046846,0.23118457953154004,0.1411096548711227,1.1409114536652698,0.4178376578658321
41,ok,3.5,5.0,12.555121421813965,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_5.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_5.0/train.log,5,0.7542571001498897,0.8541044776119403,0.2611433414861392,0.3941176470588236,0.8030997787687069,0.19690022123129303,0.2719930593257432,0.6510902063159769,0.2260710609191356,2,0.6903674765320276,0.7490671641791045,0.1210219632451815,0.4096638655462185,0.7846526049689933,0.2153473950310068,0.1360527359238699,1.1803546205394373,0.4298854618336708
42,ok,3.5,5.5,12.63786005973816,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_5.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_5.5/train.log,5,0.7541824633512195,0.8522388059701493,0.2601233376194012,0.3941176470588236,0.8011548405848778,0.1988451594151221,0.27128779090921795,0.6654519526401351,0.23028497801576758,2,0.6901808845353522,0.7444029850746269,0.11847195357833651,0.4096638655462185,0.7797902595094206,0.22020974049057945,0.1342895648825568,1.2162589863498328,0.4404202545752508
43,ok,3.5,6.0,12.468877077102661,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_6.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_6.0/train.log,5,0.753870851563478,0.8511194029850746,0.26028700374051417,0.39803921568627454,0.7995053560487954,0.2004946439512046,0.2733880484879776,0.6772321013029833,0.23360234225860524,2,0.6894018550659984,0.7416044776119404,0.11888111888111885,0.41946778711484595,0.7756665481692143,0.22433345183078562,0.13954020882945595,1.2457093580069531,0.4487136651823449
44,ok,3.5,6.5,12.715869426727295,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_6.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_6.5/train.log,5,0.7574373062292405,0.9182835820895521,0.3376645281768621,0.3123249299719888,0.870798953236456,0.1292010467635441,0.3139305083735622,0.700777604307831,0.2412008806767388,2,0.6983179917304047,0.9095149253731343,0.31232492997198874,0.2051820728291316,0.9539005411383656,0.04609945886163445,0.24089635854341734,1.3045731155190723,0.4677100112276788
45,ok,3.5,7.0,12.743162870407104,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_7.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_7.0/train.log,5,0.7573676449958646,0.916044776119403,0.33353656120059794,0.3123249299719888,0.8683247264323322,0.13167527356766778,0.31175185913608944,0.7125609487461192,0.24435285162507694,2,0.6981438386469649,0.9039179104477613,0.3020050125313283,0.2051820728291316,0.9477149741280564,0.0522850258719437,0.23544973544973546,1.334031476614793,0.47558993859852416
46,ok,3.5,7.5,12.62922739982605,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_7.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_7.5/train.log,5,0.7573514735788442,0.9145522388059701,0.3353719188254292,0.3201680672268908,0.8658504996282085,0.13414950037179152,0.31609413244387996,0.7235572556364446,0.2472036240936394,2,0.6981034101044139,0.9001865671641791,0.30659340659340656,0.22478991596638648,0.9415294071177471,0.058470592882253,0.2463054187192118,1.3615222438406063,0.4827168697699303
47,ok,3.5,8.0,12.567450284957886,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_8.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_8.0/train.log,5,0.757259420642016,0.9126865671641792,0.3327345561880666,0.3201680672268908,0.8637886439581054,0.1362113560418946,0.3143842435866557,0.7338654797996678,0.24979748288158282,2,0.6978732777623432,0.8955223880597015,0.29999999999999993,0.22478991596638648,0.9363747679424893,0.06362523205751071,0.24203069657615112,1.3872928042486643,0.48920151673978873
48,ok,3.5,8.5,12.523186922073364,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_8.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_8.5/train.log,5,0.7586209430919724,0.9029850746268657,0.33178217523568565,0.34369747899159664,0.8505927676694455,0.1494072323305544,0.3199978409669769,0.7563912126700201,0.25618379146851344,2,0.7012770838872342,0.871268656716418,0.29761904761904756,0.2836134453781512,0.9033850772208398,0.0966149227791602,0.25606469002695414,1.443607136424545,0.5051672882071153
49,ok,3.5,9.0,12.960356950759888,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_9.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_9.0/train.log,5,0.7584853514693771,0.903731343283582,0.33241110605329566,0.34369747899159664,0.8514175099374868,0.14858249006251317,0.32057469471051736,0.765799780754527,0.2584216367372046,2,0.7009381048307461,0.8731343283582089,0.29919137466307266,0.2836134453781512,0.9054469328909429,0.0945530671090571,0.25750682438580524,1.4671285566358125,0.5107619013788431
50,ok,3.5,9.5,12.434684038162231,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_9.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_9.5/train.log,5,0.7584772657608669,0.9044776119402984,0.33178217523568565,0.3397759103641457,0.8526546233395486,0.14734537666045128,0.3191592665434968,0.7747062899770207,0.26048623346771865,2,0.7009178905594706,0.875,0.29761904761904756,0.2738095238095237,0.9085397163960975,0.09146028360390245,0.25396825396825395,1.4893948296920467,0.5159233932051284
51,ok,3.5,10.0,12.712156772613525,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_10.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_3.5_lw_10.0/train.log,5,0.7583447842814877,0.9033582089552239,0.3320937017154364,0.34369747899159664,0.8510051388034661,0.14899486119653377,0.320284442352217,0.7831620852548418,0.2623983723613366,2,0.7005866868610224,0.8722014925373134,0.2983978638184245,0.2836134453781512,0.9044160050558914,0.09558399494410864,0.25678119349005424,1.5105343178865993,0.5207037404391732
52,ok,4.0,2.0,11.3423593044281,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_2.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_2.0/train.log,5,0.7593094697172214,0.9138059701492537,0.29133104741613675,0.3162464985994398,0.8656719634667359,0.13432803653326403,0.29969201604176354,0.5161570432380574,0.17617052252365578,2,0.7029984004503567,0.898320895522388,0.1964912280701754,0.21498599439775906,0.9410830667140656,0.058916933285934295,0.2053001277139208,0.8430217128446384,0.30513411584497113
53,ok,4.0,2.5,11.212508201599121,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_2.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_2.5/train.log,5,0.7589431233919866,0.867910447761194,0.26274612758357685,0.4019607843137255,0.8162174467388456,0.1837825532611544,0.2800248270038116,0.5561883003608491,0.19085364192312618,2,0.70208253463727,0.7835820895522387,0.1250289284887757,0.4292717086834734,0.8174467748943398,0.1825532251056602,0.15613215511904086,0.9430998556516176,0.34184191434364714
54,ok,4.0,3.0,11.996966123580933,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_3.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_3.0/train.log,5,0.7500568301615769,0.8611940298507463,0.26313918046552326,0.39803921568627454,0.8099086423781392,0.19009135762186063,0.2764272622506306,0.559111973061912,0.19423211750968494,2,0.6798668015612455,0.7667910447761194,0.1260115606936416,0.41946778711484595,0.8016747639925741,0.1983252360074258,0.14713824323608832,0.9504090374042748,0.35028810331004406
55,ok,4.0,3.5,11.881344556808472,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_3.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_3.5/train.log,5,0.7555259323657955,0.8656716417910447,0.26429592147492204,0.41232492997198883,0.8140939723935439,0.18590602760645597,0.2795149239579778,0.5922977681285978,0.20686102158783362,2,0.6935395570717919,0.7779850746268657,0.12890341321713863,0.45518207282913165,0.8121380890310859,0.18786191096891414,0.1548573975044563,1.0333735250709895,0.38186036350541575
56,ok,4.0,4.0,12.009896516799927,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_4.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_4.0/train.log,5,0.7548691245543903,0.866044776119403,0.2605600503939289,0.40448179271708684,0.8153603151671744,0.18463968483282558,0.2735041683460257,0.6099003536664311,0.21286412252958492,2,0.691897537543279,0.7789179104477613,0.1195637355146557,0.43557422969187676,0.8153039459651618,0.1846960540348382,0.1398305084745762,1.0773799889155726,0.39686811585979404
57,ok,4.0,4.5,12.277287721633911,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_4.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_4.5/train.log,5,0.7546477002813987,0.8656716417910447,0.26250449483837335,0.4084033613445378,0.814535572899133,0.1854644271008668,0.2765344713763288,0.6262596803158968,0.21805442174905276,2,0.6913439768608001,0.7779850746268657,0.12442484662576685,0.4453781512605042,0.8132420902950586,0.1867579097049413,0.1474062660503338,1.1182783055392371,0.4098438639084637
58,ok,4.0,5.0,12.61650276184082,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_5.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_5.0/train.log,5,0.7570261665393321,0.8507462686567164,0.26009819255170297,0.42661064425770306,0.7982682426467335,0.20173175735326643,0.2758685616763504,0.6531126861470625,0.2275030110673942,2,0.6972901425056336,0.7406716417910448,0.1184090909090909,0.49089635854341734,0.7725737646640598,0.22742623533594025,0.14574149180038784,1.1854108201171512,0.43346533720431735
59,ok,4.0,5.5,12.358205795288086,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_5.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_5.5/train.log,5,0.7569565053059562,0.8514925373134329,0.26357199461171193,0.42661064425770306,0.7991806730294803,0.20081932697051968,0.27745242304808737,0.6673383213088216,0.23169533525479688,2,0.6971159894221938,0.7425373134328358,0.1270935960591133,0.49089635854341734,0.7748548406209266,0.22514515937907334,0.1497011452297303,1.220974908021549,0.44394614767282403
60,ok,4.0,6.0,12.210723400115967,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_6.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_6.0/train.log,5,0.7567381911761805,0.9186567164179105,0.3384488419023523,0.3123249299719888,0.8712113243704765,0.12878867562952348,0.314318782495092,0.6803967013688466,0.23540029463116524,2,0.6965702040977547,0.9104477611940298,0.3142857142857143,0.2051820728291316,0.9549314689734172,0.0450685310265829,0.24186704384724184,1.2536208581716113,0.45320854611374495
61,ok,4.0,6.5,12.007161855697632,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_6.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_6.5/train.log,5,0.7584729042580005,0.9182835820895521,0.31940122285473327,0.2980392156862745,0.8712113243704765,0.12878867562952348,0.29717592535223486,0.7050117790592083,0.24338222725772446,2,0.7009069868023048,0.9095149253731343,0.26666666666666666,0.1694677871148459,0.9549314689734172,0.0450685310265829,0.19900990099009902,1.3151585523975156,0.47316337768014294
62,ok,4.0,7.0,11.928523302078247,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_7.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_7.0/train.log,5,0.7582900431054818,0.916044776119403,0.315115508569019,0.2980392156862745,0.8687370975663529,0.1312629024336472,0.2949551425262887,0.7167058963811425,0.24649783623519653,2,0.7004498339210077,0.9039179104477612,0.25595238095238093,0.1694677871148459,0.9487459019631078,0.05125409803689215,0.1934579439252336,1.344393845702351,0.4809524001238231
63,ok,4.0,7.5,12.105199098587036,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_7.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_7.5/train.log,5,0.7583143002310123,0.825,0.26100075156865044,0.44873949579831934,0.7705651182639077,0.2294348817360922,0.2773902385553875,0.7276239349112443,0.24931542540879703,2,0.7005104767348342,0.6763059701492538,0.1206654884514595,0.5462184873949579,0.7033159537069953,0.29668404629300466,0.14954568399798074,1.3716889420276057,0.48799637305782434
64,ok,4.0,8.0,12.637045860290527,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_8.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_8.0/train.log,5,0.7572824396849216,0.9111940298507463,0.3343462777997882,0.3280112044817927,0.8613144171539817,0.1386855828460183,0.31812567481223064,0.736262207881641,0.25132763798735885,2,0.6979308253696075,0.8917910447761195,0.304029304029304,0.2443977591036414,0.93018920093218,0.06981079906782,0.25138427464008856,1.3932846244535975,0.4930269045042288
65,ok,4.0,8.5,12.582255840301514,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_8.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_8.5/train.log,5,0.7573521009182975,0.8097014925373134,0.2555547943583142,0.48011204481792724,0.7503589326968975,0.2496410673031025,0.28187037380475355,0.7458670371643764,0.25366799233965565,2,0.6981049784530473,0.6380597014925373,0.10705059542561901,0.6246498599439776,0.6528004897894695,0.3471995102105304,0.16074602212139585,1.417296697660436,0.4988777903849709
66,ok,4.0,9.0,12.666151523590088,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_9.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_9.0/train.log,5,0.7594979437322569,0.9111940298507463,0.3359488419023523,0.3319327731092437,0.8609020460199611,0.13909795398003894,0.3205163488166096,0.7673409425467395,0.25955475105036313,2,0.7034695854879456,0.8917910447761195,0.30803571428571425,0.25420168067226884,0.9291582730971285,0.07084172690287155,0.25736095965103595,1.4709814611163434,0.5135946871617395
67,ok,4.0,9.5,12.81857705116272,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_9.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_9.5/train.log,5,0.7594301479209593,0.9014925373134328,0.33059169904520946,0.34369747899159664,0.848943283133363,0.15105671686663685,0.31888660124015666,0.7762076817706353,0.26160681154768095,2,0.7033000959597016,0.8675373134328359,0.2946428571428571,0.2836134453781512,0.8992613658806337,0.1007386341193664,0.25328659070990356,1.493148309176083,0.518724838405034
68,ok,4.0,10.0,12.408063411712646,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_10.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_10.0/train.log,5,0.7593542664011514,0.903731343283582,0.3220202704737809,0.34369747899159664,0.8514467393090552,0.14855326069094463,0.3182712656554959,0.7846290131979975,0.26350740537882145,2,0.703110392160182,0.8731343283582089,0.2732142857142857,0.2836134453781512,0.9055200063198641,0.0944799936801358,0.2517482517482517,1.5142016377444887,0.5234763229828853
69,ok,4.5,2.0,11.739115238189697,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_2.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_2.0/train.log,5,0.7623553156180891,0.8671641791044775,0.2902901117436222,0.3946778711484594,0.8057904609190407,0.19420953908095925,0.30865334734192545,0.5182405989509047,0.1766688937135859,2,0.7106130152025261,0.7817164179104479,0.19388888888888883,0.41106442577030805,0.7913793103448277,0.20862068965517241,0.2277034559643255,0.8482306021267567,0.3063800438197965
70,ok,4.5,2.5,11.138102769851685,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_2.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_2.5/train.log,5,0.7457452522302502,0.8529850746268656,0.26505548455941513,0.4019607843137255,0.8010963818417409,0.1989036181582591,0.27785207700101316,0.5372501768392108,0.1864607594120792,2,0.669087856732929,0.7462686567164178,0.1308023209283713,0.4292717086834734,0.779644112651578,0.22035588734842199,0.1507002801120448,0.895754546847522,0.3308597080660297
71,ok,4.5,3.0,11.312342166900635,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_3.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_3.0/train.log,5,0.7455281828216123,0.8555970149253731,0.2653956206138369,0.4019607843137255,0.8037783741789056,0.19622162582109437,0.27844321000593925,0.5589685955274771,0.19439055842946207,2,0.668545183211334,0.7527985074626866,0.13165266106442575,0.4292717086834734,0.7863490934944899,0.21365090650551014,0.15217811262436004,0.9500505935681878,0.3506842056094869
72,ok,4.5,3.5,11.205863952636719,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_3.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_3.5/train.log,5,0.7539927578920718,0.8597014925373134,0.26466199382978994,0.41232492997198883,0.8080221629374472,0.19197783706255264,0.27819052165722613,0.591633832419675,0.20689781487692543,2,0.6897066208874828,0.7630597014925373,0.12981859410430835,0.45518207282913165,0.796958565390844,0.20304143460915586,0.1515463917525773,1.0317136857986826,0.38195234672814526
73,ok,4.5,4.0,11.223242998123169,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_4.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_4.0/train.log,5,0.7536432070040545,0.8619402985074627,0.268163127616638,0.4162464985994398,0.8099378717497079,0.19006212825029214,0.28230034255585995,0.6099336401536262,0.21299942573182942,2,0.6888327436674397,0.7686567164179104,0.13857142857142854,0.4649859943977591,0.8017478374214954,0.19825216257850456,0.1618209439991618,1.0774632051335604,0.3972063738654053
74,ok,4.5,4.5,12.484775304794312,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_4.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_4.5/train.log,5,0.7548268305897609,0.8574626865671642,0.2590176848241364,0.4084033613445378,0.8060187660104811,0.19398123398951872,0.2732742458685602,0.6259281636644116,0.2178407674480775,2,0.6917918026317056,0.7574626865671642,0.11570782159017451,0.4453781512605042,0.7919500730734288,0.20804992692657104,0.13925570228091236,1.1174495139105238,0.40930972815602557
75,ok,4.5,5.0,12.490673542022705,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_5.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_5.0/train.log,5,0.75401825973874,0.8641791044776118,0.26626839077453274,0.40448179271708684,0.8136492119558933,0.18635078804410654,0.2746910422999917,0.6416367930618648,0.22261845601154,2,0.6897703755041535,0.7742537313432836,0.13383458646616533,0.43557422969187676,0.8110261879369594,0.1889738120630406,0.1427976933594911,1.156721087404157,0.4212539495646819
76,ok,4.5,5.5,12.447656631469727,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_5.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_5.5/train.log,5,0.7541712708187498,0.8526119402985074,0.26099608302102195,0.42661064425770306,0.8002131808305626,0.19978681916943736,0.27661958400381426,0.6684979774413181,0.23189863061948865,2,0.6901529032041778,0.7453358208955223,0.12065381708238845,0.49089635854341734,0.7774361101236325,0.2225638898763676,0.14761904761904754,1.2238740483527901,0.4444543860845534
77,ok,4.5,6.0,12.707342386245728,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_6.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_6.0/train.log,5,0.753892001865049,0.8529850746268656,0.2610536445071549,0.42661064425770306,0.8005963225930147,0.19940367740698522,0.2767198346303807,0.6815870838514198,0.2356036350033512,2,0.689454730819926,0.7462686567164178,0.12079772079772075,0.49089635854341734,0.7783939645297626,0.22160603547023733,0.1478696741854636,1.2565968143780442,0.4537168970442098
78,ok,4.5,6.5,12.321168899536133,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_6.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_6.5/train.log,5,0.7537918632197106,0.8552238805970148,0.2634085757959097,0.42661064425770306,0.8029828612824328,0.19701713871756704,0.2781468745316759,0.693680743261478,0.2389063155091858,2,0.6892043842065798,0.7518656716417911,0.1266850490196078,0.49089635854341734,0.784360311253308,0.2156396887466919,0.15143727393870166,1.28683096290319,0.46197359830879636
79,ok,4.5,7.0,12.561892032623291,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_7.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_7.0/train.log,5,0.7566150467649619,0.9171641791044776,0.3377345561880666,0.3162464985994398,0.8691494687003735,0.13085053129962654,0.3158363174261552,0.7190760917354176,0.24699146870353156,2,0.696262343069708,0.9067164179104478,0.31249999999999994,0.21498599439775906,0.9497768297981595,0.0502231702018406,0.24566088117489987,1.350319334088039,0.48218648129466063
80,ok,4.5,7.5,12.466137409210205,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_7.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_7.5/train.log,5,0.7565696426571165,0.8238805970149252,0.2571403602413104,0.4448179271708684,0.7697403759958664,0.2302596240041334,0.2734711487955898,0.7299338651998559,0.24977848482499673,2,0.6961488328000948,0.6735074626865671,0.11101451013310945,0.5364145658263305,0.7012540980368922,0.29874590196310774,0.13974795959848646,1.3774637677491348,0.48915402159832355
81,ok,4.5,8.0,12.387870073318481,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_8.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_8.0/train.log,5,0.7565385445442134,0.8115671641791045,0.25561835149723505,0.47619047619047616,0.7528039301294527,0.24719606987054726,0.28121900842310554,0.7401081038775742,0.2523128739106793,2,0.6960710875178369,0.6427238805970149,0.10720948827292105,0.6148459383753501,0.6589129833708576,0.3410870166291424,0.15911760866727576,1.4028993644434304,0.49548999431252994
