Value,count,ratio
0.0,546,0.20304946076608404
0.2,1,0.0003718854592785422
0.25,2102,0.7817032354034957
0.26,1,0.0003718854592785422
0.5,37,0.013759761993306061
10.0,2,0.0007437709185570844
