value,count,ratio
7.0,297,0.11044998140572704
11.0,256,0.0952026775753068
4.0,250,0.09297136481963555
12.0,238,0.08850873930829305
5.0,237,0.0881368538490145
6.0,231,0.08590554109334325
1.0,217,0.08069914466344366
8.0,215,0.07995537374488658
10.0,209,0.07772406098921532
9.0,209,0.07772406098921532
3.0,179,0.06656749721085906
2.0,151,0.056154704351059875
