value,count,ratio
0.0,2011,0.7478616586091483
20.0,313,0.11640014875418371
30.0,234,0.08702119747117888
10.0,74,0.027519523986612122
40.0,48,0.017850502045370024
50.0,7,0.0026031982149497955
15.0,2,0.0007437709185570844
