value,count,ratio
0.0,2404,0.8940126441056154
20.0,96,0.03570100409074005
40.0,82,0.030494607660840462
60.0,62,0.023056898475269618
50.0,20,0.007437709185570844
80.0,10,0.003718854592785422
30.0,6,0.002231312755671253
10.0,5,0.001859427296392711
45.0,2,0.0007437709185570844
100.0,1,0.0003718854592785422
400.0,1,0.0003718854592785422
