value,count,ratio
4.0,575,0.21383413908516177
1.0,527,0.19598363703979174
2.0,511,0.19003346969133506
0.0,418,0.15544812197843064
3.0,408,0.1517292673856452
5.0,169,0.06284864261807363
6.0,81,0.030122722201561918
