value,count,ratio
1.0,2401,0.8928969877277798
2.0,248,0.09222759390107847
5.0,26,0.009669021941242098
3.0,10,0.003718854592785422
0.0,2,0.0007437709185570844
4.0,2,0.0007437709185570844
