value,count,ratio
0.0,954,0.3547787281517293
1.0,859,0.31944960952026774
2.0,652,0.24246931944960953
3.0,153,0.05689847526961696
4.0,51,0.01896615842320565
5.0,17,0.006322052807735217
10.0,2,0.0007437709185570844
6.0,1,0.0003718854592785422
