value,count,ratio
4.0,772,0.2870955745630346
3.0,700,0.26031982149497956
0.0,465,0.17292673856452212
2.0,390,0.14503532911863146
5.0,164,0.060989215321680924
3.5,162,0.060245444403123835
2.5,18,0.00669393826701376
1.0,9,0.00334696913350688
1.5,4,0.0014875418371141688
6.0,1,0.0003718854592785422
2.6,1,0.0003718854592785422
8.0,1,0.0003718854592785422
4.5,1,0.0003718854592785422
2.8,1,0.0003718854592785422
