value,count,ratio
2.0,1200,0.4462625511342507
1.0,727,0.27036072889550017
3.0,543,0.20193380438824843
0.0,118,0.04388248419486798
4.0,76,0.028263294905169208
5.0,22,0.008181480104127928
7.0,1,0.0003718854592785422
6.0,1,0.0003718854592785422
21.0,1,0.0003718854592785422
