Value,count,ratio
0.0,2529,0.9404983265154332
0.5,2,0.0007437709185570844
1.0,43,0.015991074748977315
1.5,7,0.0026031982149497955
2.0,104,0.03867608776496839
3.0,4,0.0014875418371141688
