value,count,ratio
3.0,834,0.3101524730383042
2.0,798,0.29676459650427667
1.0,411,0.15284492376348086
4.0,256,0.0952026775753068
0.0,202,0.07512086277426552
5.0,148,0.055039047973224245
6.0,30,0.011156563778356266
7.0,7,0.0026031982149497955
8.0,2,0.0007437709185570844
9.0,1,0.0003718854592785422
