model,task,target,data_version,mae,rmse,r2,high_pain_recall_at_4,high_pain_precision_at_4,high_pain_f1_at_4,high_pain_subset_mae_at_4,auroc,auprc,recall,precision,f1,source_file,updated_at
mlp,classification,POD1_RestPain,borderline_smote,,,,,,,,0.8587848932676518,0.4627593673363667,0.42857142857142855,0.3,0.3529411764705882,models/mlp/outputs/borderline_smote/prediction_overview_all_targets.csv,2026-04-30T09:08:26.108114+00:00
mlp,classification,POD1_RestPain,ctgan_cls,,,,,,,,0.8166392993979201,0.23703558968587943,0.42857142857142855,0.25,0.3157894736842105,models/mlp/outputs/ctgan_cls/prediction_overview_all_targets.csv,2026-05-06T13:46:55.633188+00:00
mlp,classification,POD1_RestPain,raw,,,,,,,,0.5459918332258757,,0.2777777777777778,0.06172839506172839,0.10101010101010101,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,POD1_RestPain,raw_reference,,,,,,,,0.5532319391634981,0.03303726318879239,0.3333333333333333,0.038461538461538464,0.06896551724137931,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,POD1_RestPain,raw_single_target,,,,,,,,0.7963875205254516,0.33742530802687215,0.42857142857142855,0.21428571428571427,0.2857142857142857,models/mlp/outputs/raw_single_target/prediction_overview_all_targets.csv,2026-05-08T07:03:37.647990+00:00
mlp,classification,POD1_RestPain,tvae_cls,,,,,,,,0.8336070060207992,0.39296853244221663,0.42857142857142855,0.21428571428571427,0.2857142857142857,models/mlp/outputs/tvae_cls/prediction_overview_all_targets.csv,2026-05-06T13:47:51.518095+00:00
mlp,classification,POD1_SedationScore,raw,,,,,,,,0.8061797752808989,,0.5,0.043478260869565216,0.08,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,POD1_SedationScore,raw_reference,,,,,,,,0.9328358208955224,0.05263157894736842,0.0,0.0,0.0,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,POD2_MovementPain,raw,,,,,,,,0.64150390625,,0.65,0.05909090909090909,0.10833333333333332,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,POD2_MovementPain,raw_reference,,,,,,,,0.7038910505836576,0.06952544078540306,0.7,0.056,0.1037037037037037,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,POD2_NauseaVomiting,raw,,,,,,,,0.6527777777777778,,0.0,0.0,0.0,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,POD2_NauseaVomiting,raw_reference,,,,,,,,0.7490494296577946,0.0342375366568915,0.3333333333333333,0.038461538461538464,0.06896551724137931,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,POD2_RestPain,raw,,,,,,,,0.629277566539924,,0.0,0.0,0.0,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,POD2_RestPain,raw_reference,,,,,,,,0.5,0.010952380952380953,0.0,0.0,0.0,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,POD2_SedationScore,raw,,,,,,,,0.5836466165413534,,0.0,0.0,0.0,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,POD2_SedationScore,raw_reference,,,,,,,,0.8867924528301887,0.03225806451612903,0.0,0.0,0.0,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,POD3_MovementPain,raw,,,,,,,,0.8246666666666667,,0.8333333333333334,0.030120481927710843,0.05813953488372092,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,POD3_MovementPain,raw_reference,,,,,,,,0.6043036461446504,0.042569090465050044,0.42857142857142855,0.04918032786885246,0.08823529411764706,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,POD3_NauseaVomiting,raw,,,,,,,,,,0.0,0.0,0.0,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,POD3_NauseaVomiting,raw_reference,,,,,,,,0.2571428571428571,0.00546448087431694,0.0,0.0,0.0,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,POD3_RestPain,raw,,,,,,,,0.7554671968190855,,0.25,0.041666666666666664,0.07142857142857142,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,POD3_RestPain,raw_reference,,,,,,,,0.44808743169398907,0.017675063727695305,0.0,0.0,0.0,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,POD3_SedationScore,raw,,,,,,,,0.12055335968379446,,0.0,0.0,0.0,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,POD3_SedationScore,raw_reference,,,,,,,,0.40816326530612246,0.00684931506849315,0.0,0.0,0.0,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,SurgeryDay_MovementPain,raw,,,,,,,,0.545948845488016,,0.7204301075268817,0.195906432748538,0.3080459770114942,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,SurgeryDay_MovementPain,raw_reference,,,,,,,,0.5678550891316849,0.18784546986634912,0.8085106382978723,0.21348314606741572,0.3377777777777778,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,SurgeryDay_NauseaVomiting,raw,,,,,,,,0.6461640211640212,,0.6,0.08866995073891626,0.15450643776824036,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,SurgeryDay_NauseaVomiting,raw_reference,,,,,,,,0.6757453073242546,0.15404182950081463,0.5909090909090909,0.12264150943396226,0.203125,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,SurgeryDay_RestPain,raw,,,,,,,,0.5551496000789967,,0.3170731707317073,0.09285714285714286,0.14364640883977903,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,SurgeryDay_RestPain,raw_reference,,,,,,,,0.6397759103641456,0.15298862361548649,0.5714285714285714,0.08695652173913043,0.15094339622641512,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
mlp,classification,SurgeryDay_SedationScore,raw,,,,,,,,0.8816037735849057,,0.5,0.09090909090909091,0.15384615384615385,models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00
mlp,classification,SurgeryDay_SedationScore,raw_reference,,,,,,,,0.849624060150376,0.08057445200302343,0.0,0.0,0.0,models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00
dummy_mean_regressor,regression,术后第一天_静息痛,raw_mean,0.8717953628962049,1.1682547417610842,-0.00032420051709403097,0.0,undefined,undefined,3.90807279514699,,,,,,models/dummy/outputs/raw_mean/metrics.json,2026-04-28T00:34:01.612680+00:00
dummy_median_regressor,regression,术后第一天_静息痛,raw_median,0.8395522388059702,1.1702149311449699,-0.0036838614215011223,0.0,undefined,undefined,4.0,,,,,,models/dummy/outputs/raw_median/metrics.json,2026-04-28T00:34:01.648684+00:00
elasticnet_regressor,regression,术后第一天_静息痛,raw_elasticnet,0.5382740930151009,0.9092720176741167,0.3940269315063274,0.0,0.0,0.0,3.2047793926624846,,,,,,models/linear_regression/outputs/raw_elasticnet/metrics.json,2026-04-28T00:34:19.518276+00:00
latent_pain_direct_baseline,regression,术后第一天_静息痛,direct_baseline,0.5299176625462704,0.904374332974793,0.4005373529064743,0.0,0.0,0.0,3.101309656555181,0.7493158182813355,0.2290089646969899,0.0,0.0,0.0,models/latent_pain/outputs/raw/direct_baseline/metrics.json,2026-05-11T10:52:57.625510+00:00
latent_pain_latent_ordinal,regression,术后第一天_静息痛,latent_ordinal,0.5465199337833017,0.9350602317697524,0.3591670346184268,0.0,0.0,0.0,3.265907174024465,0.6956759715380405,0.2097539639196164,0.0,0.0,0.0,models/latent_pain/outputs/raw/latent_ordinal/metrics.json,2026-05-11T10:52:57.725518+00:00
latent_pain_latent_patient_bias,regression,术后第一天_静息痛,latent_patient_bias,0.5439930389725096,0.9399290368200779,0.3524760991279955,0.0,0.0,0.0,3.255630847724943,0.6841817186644772,0.20726900448824895,0.0,0.0,0.0,models/latent_pain/outputs/raw/latent_patient_bias/metrics.json,2026-05-11T10:52:57.865531+00:00
latent_pain_predict_z,regression,术后第一天_静息痛,predict_z_strict_pca_all_pain,0.8314404558238242,1.1171129461887108,0.08533967638986795,0.0,0.0,0.0,3.694154163320058,0.722495894909688,0.08060923898625727,0.0,0.0,0.0,models/latent_pain/outputs/predict_z/strict/pca_all_pain/metrics.json,2026-05-11T12:42:22.298146+00:00
latent_pain_predict_z,regression,术后第一天_静息痛,predict_z_strict_pca_up_to_target_day,0.8452312774517338,1.1423609591124448,0.043527747350468826,0.0,0.0,0.0,3.8283523102038712,0.4542966611932129,0.041411513795598605,0.0,0.0,0.0,models/latent_pain/outputs/predict_z/strict/pca_up_to_target_day/metrics.json,2026-05-11T12:42:28.110645+00:00
latent_pain_predict_z,regression,术后第一天_静息痛,predict_z_strict_weighted_clinical_pain,0.8329482616534827,1.1355493520137525,0.05490014090916584,0.0,0.0,0.0,3.81439651268269,0.7153804050355774,0.06721144918947208,0.0,0.0,0.0,models/latent_pain/outputs/predict_z/strict/weighted_clinical_pain/metrics.json,2026-05-11T12:42:34.251173+00:00
latent_pain_predict_z,regression,术后第一天_静息痛,predict_z_temporal_pca_all_pain,0.5439930389725096,0.9399290368200779,0.3524760991279955,0.0,0.0,0.0,3.255630847724943,0.6841817186644772,0.20726900448824895,0.0,0.0,0.0,models/latent_pain/outputs/predict_z/temporal/pca_all_pain/metrics.json,2026-05-11T12:42:03.280514+00:00
latent_pain_predict_z,regression,术后第一天_静息痛,predict_z_temporal_pca_up_to_target_day,0.5483621452376125,0.9764426268805158,0.30118996701260814,0.0,0.0,0.0,3.238730287261595,0.6409414340448824,0.12957061656823166,0.0,0.0,0.0,models/latent_pain/outputs/predict_z/temporal/pca_up_to_target_day/metrics.json,2026-05-11T12:42:09.421041+00:00
latent_pain_predict_z,regression,术后第一天_静息痛,predict_z_temporal_weighted_clinical_pain,0.5582658100199661,1.0003324842398875,0.26657718622449367,0.0,0.0,0.0,3.257646386045318,0.6825396825396826,0.14246002624612877,0.0,0.0,0.0,models/latent_pain/outputs/predict_z/temporal/weighted_clinical_pain/metrics.json,2026-05-11T12:42:15.617572+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_pca_all_pain_bias_adjusted_score,0.8314404558238242,1.1171129461887108,0.08533967638986795,1.0,0.03553299492385787,0.06862745098039216,3.694154163320058,0.722495894909688,0.08060923898625727,1.0,0.03553299492385787,0.06862745098039216,models/latent_pain/outputs/threshold_tuned/strict/pca_all_pain/bias_adjusted_score/metrics.json,2026-05-11T12:42:26.198481+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_pca_all_pain_direct_score_pred,0.838216052810254,1.1123500542485043,0.09312249069607637,0.5714285714285714,0.06451612903225806,0.11594202898550725,3.567109055408625,0.7859879584017515,0.13789951734883898,0.5714285714285714,0.06451612903225806,0.11594202898550725,models/latent_pain/outputs/threshold_tuned/strict/pca_all_pain/direct_score_pred/metrics.json,2026-05-11T12:42:24.138304+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_pca_all_pain_latent_z_pred,,,,1.0,0.03482587064676617,0.0673076923076923,,0.7520525451559934,0.11426849555101684,1.0,0.03482587064676617,0.0673076923076923,models/latent_pain/outputs/threshold_tuned/strict/pca_all_pain/latent_z_pred/metrics.json,2026-05-11T12:42:28.006636+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_pca_all_pain_predicted_latent_mean_score,0.8314786565709196,1.11694769403883,0.08561026389990245,1.0,0.03255813953488372,0.06306306306306306,3.6860349111578437,0.7391899288451013,0.07773505799875599,1.0,0.03255813953488372,0.06306306306306306,models/latent_pain/outputs/threshold_tuned/strict/pca_all_pain/predicted_latent_mean_score/metrics.json,2026-05-11T12:42:24.370324+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_pca_up_to_target_day_bias_adjusted_score,0.8452312774517338,1.1423609591124448,0.043527747350468826,0.7142857142857143,0.02262443438914027,0.043859649122807015,3.8283523102038712,0.4542966611932129,0.041411513795598605,0.7142857142857143,0.02262443438914027,0.043859649122807015,models/latent_pain/outputs/threshold_tuned/strict/pca_up_to_target_day/bias_adjusted_score/metrics.json,2026-05-11T12:42:32.275003+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_pca_up_to_target_day_direct_score_pred,0.838216052810254,1.1123500542485043,0.09312249069607637,0.5714285714285714,0.06451612903225806,0.11594202898550725,3.567109055408625,0.7859879584017515,0.13789951734883898,0.5714285714285714,0.06451612903225806,0.11594202898550725,models/latent_pain/outputs/threshold_tuned/strict/pca_up_to_target_day/direct_score_pred/metrics.json,2026-05-11T12:42:29.990806+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_pca_up_to_target_day_latent_z_pred,,,,1.0,0.03431372549019608,0.06635071090047394,,0.7033388067870826,0.058072696812519614,1.0,0.03431372549019608,0.06635071090047394,models/latent_pain/outputs/threshold_tuned/strict/pca_up_to_target_day/latent_z_pred/metrics.json,2026-05-11T12:42:34.131162+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_pca_up_to_target_day_predicted_latent_mean_score,0.8417570198761115,1.1382262285816074,0.05043904443806313,0.8571428571428571,0.043795620437956206,0.08333333333333333,3.7928582120166348,0.6513409961685823,0.040122912685150725,0.8571428571428571,0.043795620437956206,0.08333333333333333,models/latent_pain/outputs/threshold_tuned/strict/pca_up_to_target_day/predicted_latent_mean_score/metrics.json,2026-05-11T12:42:30.414843+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_weighted_clinical_pain_bias_adjusted_score,0.8329482616534827,1.1355493520137525,0.05490014090916584,0.14285714285714285,0.05,0.07407407407407407,3.81439651268269,0.7153804050355774,0.06721144918947208,0.14285714285714285,0.05,0.07407407407407407,models/latent_pain/outputs/threshold_tuned/strict/weighted_clinical_pain/bias_adjusted_score/metrics.json,2026-05-11T12:42:39.191597+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_weighted_clinical_pain_direct_score_pred,0.838216052810254,1.1123500542485043,0.09312249069607637,0.5714285714285714,0.06451612903225806,0.11594202898550725,3.567109055408625,0.7859879584017515,0.13789951734883898,0.5714285714285714,0.06451612903225806,0.11594202898550725,models/latent_pain/outputs/threshold_tuned/strict/weighted_clinical_pain/direct_score_pred/metrics.json,2026-05-11T12:42:36.159336+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_weighted_clinical_pain_latent_z_pred,,,,1.0,0.03783783783783784,0.07291666666666667,,0.7936507936507936,0.08260815010751914,1.0,0.03783783783783784,0.07291666666666667,models/latent_pain/outputs/threshold_tuned/strict/weighted_clinical_pain/latent_z_pred/metrics.json,2026-05-11T12:42:41.191769+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_strict_weighted_clinical_pain_predicted_latent_mean_score,0.8277232262256643,1.128158101438767,0.06716334334308571,1.0,0.03783783783783784,0.07291666666666667,3.731330954361755,0.8029556650246306,0.07906927454097266,1.0,0.03783783783783784,0.07291666666666667,models/latent_pain/outputs/threshold_tuned/strict/weighted_clinical_pain/predicted_latent_mean_score/metrics.json,2026-05-11T12:42:37.267432+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_pca_all_pain_bias_adjusted_score,0.5439930389725096,0.9399290368200779,0.3524760991279955,0.14285714285714285,0.5,0.2222222222222222,3.255630847724943,0.6841817186644772,0.20726900448824895,0.14285714285714285,0.5,0.2222222222222222,models/latent_pain/outputs/threshold_tuned/temporal/pca_all_pain/bias_adjusted_score/metrics.json,2026-05-11T12:42:07.404868+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_pca_all_pain_direct_score_pred,0.5299176625462704,0.904374332974793,0.4005373529064743,0.14285714285714285,0.5,0.2222222222222222,3.101309656555181,0.7493158182813355,0.2290089646969899,0.14285714285714285,0.5,0.2222222222222222,models/latent_pain/outputs/threshold_tuned/temporal/pca_all_pain/direct_score_pred/metrics.json,2026-05-11T12:42:05.148674+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_pca_all_pain_latent_z_pred,,,,0.14285714285714285,0.5,0.2222222222222222,,0.696223316912972,0.2079463002292244,0.14285714285714285,0.5,0.2222222222222222,models/latent_pain/outputs/threshold_tuned/temporal/pca_all_pain/latent_z_pred/metrics.json,2026-05-11T12:42:09.285029+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_pca_all_pain_predicted_latent_mean_score,0.5465199337833017,0.9350602317697524,0.3591670346184268,0.14285714285714285,0.5,0.2222222222222222,3.265907174024465,0.6956759715380405,0.2097539639196164,0.14285714285714285,0.5,0.2222222222222222,models/latent_pain/outputs/threshold_tuned/temporal/pca_all_pain/predicted_latent_mean_score/metrics.json,2026-05-11T12:42:05.544708+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_pca_up_to_target_day_bias_adjusted_score,0.5483621452376125,0.9764426268805158,0.30118996701260814,0.14285714285714285,0.3333333333333333,0.2,3.238730287261595,0.6409414340448824,0.12957061656823166,0.14285714285714285,0.3333333333333333,0.2,models/latent_pain/outputs/threshold_tuned/temporal/pca_up_to_target_day/bias_adjusted_score/metrics.json,2026-05-11T12:42:13.657404+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_pca_up_to_target_day_direct_score_pred,0.5299176625462704,0.904374332974793,0.4005373529064743,0.14285714285714285,0.5,0.2222222222222222,3.101309656555181,0.7493158182813355,0.2290089646969899,0.14285714285714285,0.5,0.2222222222222222,models/latent_pain/outputs/threshold_tuned/temporal/pca_up_to_target_day/direct_score_pred/metrics.json,2026-05-11T12:42:11.285201+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_pca_up_to_target_day_latent_z_pred,,,,0.14285714285714285,0.5,0.2222222222222222,,0.6590038314176244,0.18582769598478469,0.14285714285714285,0.5,0.2222222222222222,models/latent_pain/outputs/threshold_tuned/temporal/pca_up_to_target_day/latent_z_pred/metrics.json,2026-05-11T12:42:15.497562+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_pca_up_to_target_day_predicted_latent_mean_score,0.5418439498572298,0.9705185634584561,0.30964358590109253,0.0,0.0,0.0,3.198981687035505,0.6502463054187192,0.12440115897745932,0.0,0.0,0.0,models/latent_pain/outputs/threshold_tuned/temporal/pca_up_to_target_day/predicted_latent_mean_score/metrics.json,2026-05-11T12:42:11.709237+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_weighted_clinical_pain_bias_adjusted_score,0.5582658100199661,1.0003324842398875,0.26657718622449367,0.14285714285714285,0.3333333333333333,0.2,3.257646386045318,0.6825396825396826,0.14246002624612877,0.14285714285714285,0.3333333333333333,0.2,models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/bias_adjusted_score/metrics.json,2026-05-11T12:42:20.361979+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_weighted_clinical_pain_direct_score_pred,0.5299176625462704,0.904374332974793,0.4005373529064743,0.14285714285714285,0.5,0.2222222222222222,3.101309656555181,0.7493158182813355,0.2290089646969899,0.14285714285714285,0.5,0.2222222222222222,models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/direct_score_pred/metrics.json,2026-05-11T12:42:17.453730+00:00
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_weighted_clinical_pain_latent_z_pred,,,,0.0,0.0,0.0,,0.6885604816639299,0.19277752507065266,0.0,0.0,0.0,models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/latent_z_pred/metrics.json,2026-05-11T12:42:22.170135+00:00
