bin_left,bin_right,count,ratio
0.0,0.2,1164,0.4328746746002231
0.2,0.4,0,0.0
0.4,0.6000000000000001,0,0.0
0.6000000000000001,0.8,0,0.0
0.8,1.0,0,0.0
1.0,1.2000000000000002,1036,0.38527333581256973
1.2000000000000002,1.4000000000000001,0,0.0
1.4000000000000001,1.6,0,0.0
1.6,1.8,0,0.0
1.8,2.0,0,0.0
2.0,2.2,409,0.15210115284492376
2.2,2.4000000000000004,0,0.0
2.4000000000000004,2.6,0,0.0
2.6,2.8000000000000003,0,0.0
2.8000000000000003,3.0,0,0.0
3.0,3.2,60,0.022313127556712532
3.2,3.4000000000000004,0,0.0
3.4000000000000004,3.6,0,0.0
3.6,3.8000000000000003,0,0.0
3.8000000000000003,4.0,0,0.0
4.0,4.2,18,0.00669393826701376
4.2,4.4,0,0.0
4.4,4.6000000000000005,0,0.0
4.6000000000000005,4.800000000000001,0,0.0
4.800000000000001,5.0,0,0.0
5.0,5.2,1,0.0003718854592785422
5.2,5.4,0,0.0
5.4,5.6000000000000005,0,0.0
5.6000000000000005,5.800000000000001,0,0.0
5.800000000000001,6.0,1,0.0003718854592785422
