bin_left,bin_right,count,ratio
0.0,8.333333333333334,2018,0.7504648568240981
8.333333333333334,16.666666666666668,17,0.006322052807735217
16.666666666666668,25.0,298,0.11082186686500557
25.0,33.333333333333336,233,0.08664931201190033
33.333333333333336,41.66666666666667,94,0.03495723317218297
41.66666666666667,50.0,1,0.0003718854592785422
50.0,58.333333333333336,5,0.001859427296392711
58.333333333333336,66.66666666666667,18,0.00669393826701376
66.66666666666667,75.0,1,0.0003718854592785422
75.0,83.33333333333334,1,0.0003718854592785422
83.33333333333334,91.66666666666667,0,0.0
91.66666666666667,100.0,0,0.0
100.0,108.33333333333334,0,0.0
108.33333333333334,116.66666666666667,0,0.0
116.66666666666667,125.00000000000001,0,0.0
125.00000000000001,133.33333333333334,0,0.0
133.33333333333334,141.66666666666669,0,0.0
141.66666666666669,150.0,0,0.0
150.0,158.33333333333334,0,0.0
158.33333333333334,166.66666666666669,0,0.0
166.66666666666669,175.0,0,0.0
175.0,183.33333333333334,0,0.0
183.33333333333334,191.66666666666669,0,0.0
191.66666666666669,200.0,0,0.0
200.0,208.33333333333334,0,0.0
208.33333333333334,216.66666666666669,0,0.0
216.66666666666669,225.00000000000003,0,0.0
225.00000000000003,233.33333333333334,0,0.0
233.33333333333334,241.66666666666669,0,0.0
241.66666666666669,250.0,3,0.0011156563778356265
