bin_left,bin_right,count,ratio
1.0,1.3666666666666667,217,0.08069914466344366
1.3666666666666667,1.7333333333333334,0,0.0
1.7333333333333334,2.0999999999999996,151,0.056154704351059875
2.0999999999999996,2.466666666666667,0,0.0
2.466666666666667,2.833333333333333,0,0.0
2.833333333333333,3.1999999999999997,179,0.06656749721085906
3.1999999999999997,3.5666666666666664,0,0.0
3.5666666666666664,3.933333333333333,0,0.0
3.933333333333333,4.3,250,0.09297136481963555
4.3,4.666666666666666,0,0.0
4.666666666666666,5.033333333333333,237,0.0881368538490145
5.033333333333333,5.3999999999999995,0,0.0
5.3999999999999995,5.766666666666667,0,0.0
5.766666666666667,6.133333333333333,231,0.08590554109334325
6.133333333333333,6.5,0,0.0
6.5,6.866666666666666,0,0.0
6.866666666666666,7.2333333333333325,297,0.11044998140572704
7.2333333333333325,7.6,0,0.0
7.6,7.966666666666666,0,0.0
7.966666666666666,8.333333333333332,215,0.07995537374488658
8.333333333333332,8.7,0,0.0
8.7,9.066666666666666,209,0.07772406098921532
9.066666666666666,9.433333333333334,0,0.0
9.433333333333334,9.799999999999999,0,0.0
9.799999999999999,10.166666666666666,209,0.07772406098921532
10.166666666666666,10.533333333333333,0,0.0
10.533333333333333,10.899999999999999,0,0.0
10.899999999999999,11.266666666666666,256,0.0952026775753068
11.266666666666666,11.633333333333333,0,0.0
11.633333333333333,12.0,238,0.08850873930829305
