bin_left,bin_right,count,ratio
0.0,0.23333333333333334,145,0.05392339159538862
0.23333333333333334,0.4666666666666667,0,0.0
0.4666666666666667,0.7,0,0.0
0.7,0.9333333333333333,0,0.0
0.9333333333333333,1.1666666666666667,988,0.3674228337671997
1.1666666666666667,1.4,0,0.0
1.4,1.6333333333333333,0,0.0
1.6333333333333333,1.8666666666666667,0,0.0
1.8666666666666667,2.1,1206,0.4484938638899219
2.1,2.3333333333333335,0,0.0
2.3333333333333335,2.566666666666667,0,0.0
2.566666666666667,2.8,0,0.0
2.8,3.033333333333333,307,0.11416883599851246
3.033333333333333,3.2666666666666666,0,0.0
3.2666666666666666,3.5,0,0.0
3.5,3.7333333333333334,0,0.0
3.7333333333333334,3.966666666666667,0,0.0
3.966666666666667,4.2,31,0.011528449237634809
4.2,4.433333333333334,0,0.0
4.433333333333334,4.666666666666667,0,0.0
4.666666666666667,4.9,0,0.0
4.9,5.133333333333334,10,0.003718854592785422
5.133333333333334,5.366666666666667,0,0.0
5.366666666666667,5.6,0,0.0
5.6,5.833333333333333,0,0.0
5.833333333333333,6.066666666666666,1,0.0003718854592785422
6.066666666666666,6.3,0,0.0
6.3,6.533333333333333,0,0.0
6.533333333333333,6.766666666666667,0,0.0
6.766666666666667,7.0,1,0.0003718854592785422
