bin_left,bin_right,count,ratio
0.0,13.333333333333334,2409,0.8958720714020082
13.333333333333334,26.666666666666668,96,0.03570100409074005
26.666666666666668,40.0,6,0.002231312755671253
40.0,53.333333333333336,104,0.03867608776496839
53.333333333333336,66.66666666666667,62,0.023056898475269618
66.66666666666667,80.0,0,0.0
80.0,93.33333333333334,10,0.003718854592785422
93.33333333333334,106.66666666666667,1,0.0003718854592785422
106.66666666666667,120.0,0,0.0
120.0,133.33333333333334,0,0.0
133.33333333333334,146.66666666666669,0,0.0
146.66666666666669,160.0,0,0.0
160.0,173.33333333333334,0,0.0
173.33333333333334,186.66666666666669,0,0.0
186.66666666666669,200.0,0,0.0
200.0,213.33333333333334,0,0.0
213.33333333333334,226.66666666666669,0,0.0
226.66666666666669,240.0,0,0.0
240.0,253.33333333333334,0,0.0
253.33333333333334,266.6666666666667,0,0.0
266.6666666666667,280.0,0,0.0
280.0,293.33333333333337,0,0.0
293.33333333333337,306.6666666666667,0,0.0
306.6666666666667,320.0,0,0.0
320.0,333.33333333333337,0,0.0
333.33333333333337,346.6666666666667,0,0.0
346.6666666666667,360.0,0,0.0
360.0,373.33333333333337,0,0.0
373.33333333333337,386.6666666666667,0,0.0
386.6666666666667,400.0,1,0.0003718854592785422
