bin_left,bin_right,count,ratio
0.0,0.3333333333333333,122,0.04537002603198215
0.3333333333333333,0.6666666666666666,0,0.0
0.6666666666666666,1.0,0,0.0
1.0,1.3333333333333333,470,0.17478616586091483
1.3333333333333333,1.6666666666666665,0,0.0
1.6666666666666665,2.0,0,0.0
2.0,2.333333333333333,864,0.32130903681666045
2.333333333333333,2.6666666666666665,0,0.0
2.6666666666666665,3.0,0,0.0
3.0,3.333333333333333,978,0.36370397917441427
3.333333333333333,3.6666666666666665,0,0.0
3.6666666666666665,4.0,0,0.0
4.0,4.333333333333333,166,0.06173298624023801
4.333333333333333,4.666666666666666,0,0.0
4.666666666666666,5.0,0,0.0
5.0,5.333333333333333,65,0.024172554853105245
5.333333333333333,5.666666666666666,0,0.0
5.666666666666666,6.0,0,0.0
6.0,6.333333333333333,21,0.007809594644849386
6.333333333333333,6.666666666666666,0,0.0
6.666666666666666,7.0,0,0.0
7.0,7.333333333333333,1,0.0003718854592785422
7.333333333333333,7.666666666666666,0,0.0
7.666666666666666,8.0,0,0.0
8.0,8.333333333333332,0,0.0
8.333333333333332,8.666666666666666,0,0.0
8.666666666666666,9.0,0,0.0
9.0,9.333333333333332,0,0.0
9.333333333333332,9.666666666666666,0,0.0
9.666666666666666,10.0,2,0.0007437709185570844
