bin_left,bin_right,count,ratio
0.0,1.6666666666666667,2011,0.7478616586091483
1.6666666666666667,3.3333333333333335,0,0.0
3.3333333333333335,5.0,0,0.0
5.0,6.666666666666667,0,0.0
6.666666666666667,8.333333333333334,0,0.0
8.333333333333334,10.0,0,0.0
10.0,11.666666666666668,74,0.027519523986612122
11.666666666666668,13.333333333333334,0,0.0
13.333333333333334,15.0,0,0.0
15.0,16.666666666666668,2,0.0007437709185570844
16.666666666666668,18.333333333333336,0,0.0
18.333333333333336,20.0,0,0.0
20.0,21.666666666666668,313,0.11640014875418371
21.666666666666668,23.333333333333336,0,0.0
23.333333333333336,25.0,0,0.0
25.0,26.666666666666668,0,0.0
26.666666666666668,28.333333333333336,0,0.0
28.333333333333336,30.0,0,0.0
30.0,31.666666666666668,234,0.08702119747117888
31.666666666666668,33.333333333333336,0,0.0
33.333333333333336,35.0,0,0.0
35.0,36.66666666666667,0,0.0
36.66666666666667,38.333333333333336,0,0.0
38.333333333333336,40.0,0,0.0
40.0,41.66666666666667,48,0.017850502045370024
41.66666666666667,43.333333333333336,0,0.0
43.333333333333336,45.0,0,0.0
45.0,46.66666666666667,0,0.0
46.66666666666667,48.333333333333336,0,0.0
48.333333333333336,50.0,7,0.0026031982149497955
