bin_left,bin_right,count,ratio
0.0,8.866666666666667,2530,0.9408702119747118
8.866666666666667,17.733333333333334,0,0.0
17.733333333333334,26.6,0,0.0
26.6,35.46666666666667,1,0.0003718854592785422
35.46666666666667,44.333333333333336,1,0.0003718854592785422
44.333333333333336,53.2,2,0.0007437709185570844
53.2,62.06666666666667,6,0.002231312755671253
62.06666666666667,70.93333333333334,23,0.008553365563406471
70.93333333333334,79.80000000000001,7,0.0026031982149497955
79.80000000000001,88.66666666666667,23,0.008553365563406471
88.66666666666667,97.53333333333333,2,0.0007437709185570844
97.53333333333333,106.4,1,0.0003718854592785422
106.4,115.26666666666668,0,0.0
115.26666666666668,124.13333333333334,2,0.0007437709185570844
124.13333333333334,133.0,0,0.0
133.0,141.86666666666667,87,0.03235403495723317
141.86666666666667,150.73333333333335,0,0.0
150.73333333333335,159.60000000000002,1,0.0003718854592785422
159.60000000000002,168.46666666666667,0,0.0
168.46666666666667,177.33333333333334,0,0.0
177.33333333333334,186.20000000000002,0,0.0
186.20000000000002,195.06666666666666,0,0.0
195.06666666666666,203.93333333333334,2,0.0007437709185570844
203.93333333333334,212.8,0,0.0
212.8,221.66666666666669,0,0.0
221.66666666666669,230.53333333333336,0,0.0
230.53333333333336,239.4,0,0.0
239.4,248.26666666666668,0,0.0
248.26666666666668,257.1333333333333,0,0.0
257.1333333333333,266.0,1,0.0003718854592785422
